id,user_id,bank_id
1638,4,1879
1639,4,1880
1640,4,1883
1641,4,1884
1642,4,1886
1643,4,1887
1644,4,1888
1645,4,1889
1646,4,1890
1647,4,1899
1648,4,1904
1649,4,1907
1650,4,1910
1651,4,1911
1652,4,1914
1653,4,1918
1654,4,1919
1655,4,1920
1656,4,1921
1657,4,1922
1658,4,1923
1659,4,1924
1660,24,1716
1661,24,1736
1662,24,1741
1663,24,1742
1664,24,1753
1665,24,1752
1666,24,1756
1667,24,1762
1668,24,1765
1669,24,1766
1670,24,1777
1671,24,1795
1672,24,1794
1673,24,1793
1674,24,1797
1675,24,1798
1676,25,1558
1677,25,1555
1678,25,1556
1679,25,1573
1680,25,1586
1681,25,1593
1682,25,1597
1683,25,1577
1684,25,1600
1685,25,1604
1686,25,1607
1687,25,1611
1688,25,1614
1689,25,1615
1690,25,1616
1691,25,1617
1692,25,1642
1693,25,1643
1694,25,1654
1695,25,1657
1696,25,1658
1697,25,1660
1698,25,1661
1699,25,1670
1700,25,1675
1701,25,1687
1702,25,1679
1703,25,1740
1704,25,1741
1705,25,1750
1706,25,1752
1707,25,1755
1708,25,1765
1709,25,1766
1710,25,1785
1711,25,1791
1712,25,1792
1713,25,1797
1714,25,1795
1715,25,1794
1716,25,1808
1717,25,1817
1718,25,1819
1719,25,1820
1720,25,1823
1721,25,1827
1722,25,1828
1723,25,1836
1724,25,1848
1725,25,1854
1726,25,1858
1727,25,1862
1728,25,1864
1729,87,359
1730,87,369
1731,87,367
1732,87,377
1733,87,403
1734,4,2323
1735,4,2326
1736,4,2336
1737,4,2339
1738,4,2340
1739,4,2344
1740,4,2348
1741,4,2360
1742,4,2361
1743,4,2363
1744,4,2364
1745,4,2365
1746,4,2368
1747,4,2372
1748,4,2382
1749,4,2390
1750,4,2395
1751,4,2400
1752,4,2403
1753,4,2405
1754,4,2407
1755,4,2408
1756,4,2409
1757,4,2418
1758,4,2419
1759,4,2422
1760,4,2423
1761,4,2425
1762,4,2426
1763,4,2427
1764,4,2428
1765,4,2433
1766,4,2436
1767,4,2439
1768,4,2444
1769,4,2449
1770,4,2446
1771,4,2451
1772,4,2452
1773,4,2453
1774,4,2456
1775,4,2457
1776,4,2458
1777,4,2461
1778,4,2462
1779,4,2463
1780,4,2465
1781,4,2467
1782,4,2468
1783,4,2476
1784,4,2478
1913,21,3623
1914,21,3629
1915,21,3638
1916,21,3641
1917,21,3643
1918,21,3646
1919,21,3648
1920,21,3655
1921,12,3730
1922,12,3737
1923,12,3738
1924,12,3739
1925,12,3740
1926,12,3742
1927,12,3743
1928,12,3744
1929,12,3746
1930,12,3747
1931,12,3752
1932,12,3755
1933,12,3758
1934,12,3761
1935,12,3762
1936,12,3764
1937,12,3765
1938,12,3767
1939,12,3769
1940,12,3770
1941,12,3772
1942,12,3773
1943,12,3774
1944,12,3872
1945,12,3873
1946,12,3877
1947,12,3879
1948,12,3880
1949,12,3883
1950,12,3885
1951,12,3886
1952,12,3782
1953,12,3783
1954,12,3784
1955,12,3797
1956,12,3800
1957,12,3801
1958,12,3804
1959,12,3805
1960,12,3806
1961,12,3807
1962,12,3808
1963,12,3810
1964,12,3897
1965,12,3899
1966,12,3901
1967,12,3902
1968,12,3903
1969,12,3904
1970,12,3905
1971,12,3906
1972,12,3907
1973,12,3908
1974,12,3909
1975,12,3911
1976,12,3912
1977,12,3913
1978,12,3914
1979,12,3915
1980,12,3916
1981,12,3917
1982,12,3918
1983,12,3821
1984,12,3823
1985,12,3825
1986,12,3827
1987,12,3829
1988,12,3830
1989,12,3832
1990,12,3833
1991,12,3834
1992,12,3837
1993,12,3838
1994,12,3839
1995,12,3841
1996,12,3842
1997,12,3843
1998,12,3844
1999,12,3846
2000,12,3847
2001,12,3848
2002,12,3849
2003,12,3850
2004,12,3851
2005,12,3852
2006,12,3853
2007,12,3854
2008,12,3855
2035,21,3673
2036,21,3688
2037,21,3707
2038,21,3710
2039,21,3711
2040,21,3712
2041,21,3713
2042,21,3714
2043,83,3389
2044,87,327
2045,87,357
2046,87,358
2047,87,360
2048,87,363
2049,87,365
2050,87,366
2051,87,368
2052,87,379
2053,87,380
2054,87,383
2055,87,384
2056,87,388
2057,87,390
2058,87,398
2059,87,399
2060,87,400
2061,87,401
2062,87,402
2063,87,404
2064,87,407
2065,87,414
2066,87,419
2067,87,429
2068,87,430
2069,87,435
2070,87,437
2071,87,440
2072,87,441
2073,87,442
2074,87,444
2075,87,445
2076,87,446
2077,87,447
2078,87,448
2079,87,452
2080,87,453
2081,87,455
2082,87,459
2083,87,461
2084,87,462
2085,87,465
2086,87,466
2087,87,469
2088,87,470
2089,87,471
2090,87,472
2091,39,1999
2092,39,2001
2093,39,2007
2094,39,2006
2095,39,2014
2123,4,4000
2124,4,4004
2125,4,4008
2126,4,4011
2127,4,4014
2130,4,4026
2131,4,4028
2132,4,4029
2133,4,4034
2134,4,4035
2135,4,4036
2136,4,4038
2137,4,4046
2138,4,4049
2139,4,4050
2140,4,4051
2141,4,4058
2143,4,4062
2144,4,4063
2146,4,4072
2147,4,4074
2148,4,4075
2149,4,4079
2150,4,4123
2151,4,4125
2152,4,4126
2153,4,4137
2177,19,1949
2178,19,1958
2179,19,2001
2180,19,2006
2181,19,2035
2182,19,2036
2183,19,2040
2184,19,2049
2185,19,2073
2186,19,2080
2187,19,2084
2188,19,2086
2189,19,2115
2190,19,2120
2191,19,2123
2192,19,2125
2193,19,2127
2194,19,2129
2195,19,2154
2196,19,2159
2197,19,2163
2198,19,2207
2199,19,2212
2200,19,2214
2201,19,2215
2202,19,2218
2203,19,2482
2204,19,2486
2205,19,2501
2206,19,2502
2207,19,2504
2208,19,2507
2209,19,2511
2210,19,2515
2211,19,2534
2212,19,2537
2213,19,2562
2214,19,2568
2215,19,2600
2216,19,2603
2217,19,2612
2218,19,2614
2219,19,2616
2220,19,2617
2221,19,2640
2222,19,2641
2223,19,2647
2224,19,2649
2225,19,2680
2226,19,2683
2227,19,2706
2228,19,2708
2229,19,2710
2230,19,2711
2231,19,2731
2232,19,2745
2233,19,2749
2234,19,2750
2235,19,2751
2236,19,2755
2237,19,2756
2238,19,2770
2239,19,2775
2240,19,2782
2241,19,2783
2242,19,2804
2243,19,2807
2244,19,2813
2245,19,2878
2246,19,2883
2247,19,2885
2248,19,2950
2249,19,2954
2250,19,2956
2251,19,2960
2252,19,2925
2253,19,2928
2254,19,2929
2255,19,2930
2256,4,4154
2257,4,4160
2258,4,4163
2259,4,4167
2260,4,4172
2261,4,4176
2262,4,4180
2263,4,4185
2264,4,4193
2265,4,4206
2266,4,4232
2267,4,4235
2268,4,4243
2269,4,4250
2270,4,4251
2271,4,4305
2272,4,4310
2273,4,4326
2274,4,4330
2275,4,4337
2276,4,4344
2277,4,4345
2278,4,4346
2279,4,4347
2280,4,4349
2404,40,1521
2405,40,1522
2406,40,1523
2407,40,1531
2408,40,1533
2409,40,1535
2410,40,1547
2411,40,1551
2412,40,1552
2413,40,1553
2414,40,1573
2415,40,1575
2416,40,1577
2417,40,1580
2418,40,1581
2419,40,1585
2420,40,1586
2421,40,1590
2422,40,1593
2423,40,1596
2424,40,1597
2425,40,1600
2426,40,1603
2427,40,1613
2428,40,1616
2429,40,1617
2430,40,1618
2436,28,2974
2437,28,2975
2438,28,2977
2439,28,2988
2440,28,2991
2441,28,2993
2442,28,2996
2443,28,3004
2444,28,3008
2445,54,2977
2446,54,2982
2447,54,2984
2448,54,2988
2449,54,2990
2450,74,1520
2451,74,1521
2452,74,1531
2453,74,1572
2454,74,1573
2455,74,1579
2456,74,1586
2457,74,1593
2458,74,1642
2459,74,1647
2460,74,1555
2461,74,1556
2462,74,1557
2463,74,1558
2464,74,1616
2465,74,1617
2466,74,1679
2467,74,1680
2468,74,1689
2469,74,1888
2470,74,1887
2471,74,1903
2472,74,1909
2473,74,2246
2474,74,2250
2475,74,2252
2476,74,2253
2477,74,2255
2478,74,2256
2479,74,2259
2480,74,2262
2481,74,2263
2482,74,2264
2483,74,2266
2484,74,2267
2485,74,2292
2486,74,2293
2487,74,2294
2488,74,2295
2489,54,1720
2490,54,1723
2491,54,1728
2492,54,1738
2493,54,1739
2494,54,1741
2519,40,1579
2520,40,1642
2521,40,1647
2522,40,1654
2524,40,1719
2525,40,1722
2526,40,1731
2527,40,1736
2528,40,1739
2529,40,1741
2530,40,1808
2531,40,1817
2533,40,1820
2534,40,1823
2535,40,1827
2537,40,1829
2538,40,1831
2539,40,1848
2540,40,1850
2542,40,1853
2543,40,1857
2544,40,1858
2546,40,1864
2548,40,1877
2549,40,1884
2550,40,1887
2551,40,1888
2552,40,1892
2553,40,1902
2554,40,1903
2555,40,1906
2556,40,1907
2557,40,1908
2558,40,2324
2559,40,2326
2560,40,2327
2561,40,2338
2562,40,2344
2563,40,2348
2564,40,2351
2565,40,2355
2579,40,2356
2580,40,2362
2582,40,2375
2584,40,2376
2585,40,2384
2586,40,2385
2587,40,2388
2590,40,2976
2591,40,2977
2592,40,2979
2593,40,2982
2594,40,2988
2595,40,2990
2596,40,2991
2616,40,2994
2617,40,2995
2618,40,2996
2619,40,3000
2620,40,3008
2621,40,3009
2622,40,3011
2623,40,3012
2624,40,3014
2625,40,3015
2626,40,3016
2627,40,3025
2628,40,3026
2629,40,3032
2630,91,2328
2631,91,3047
2632,91,1684
2633,91,3042
2634,91,3215
2635,91,3311
2636,91,3048
2637,91,1615
2638,91,3060
2639,91,1921
2640,91,3197
2641,91,1892
2642,91,1719
2643,91,3259
2644,91,2974
2645,91,1817
2646,91,3172
2647,91,1878
2648,91,3001
2649,91,1741
2650,91,1823
2651,91,1729
2652,91,2256
2653,91,2351
2654,91,1573
2655,91,2358
2656,91,2264
2657,91,3267
2658,91,1832
2659,91,1522
2691,40,1824
2695,40,1832
2726,40,1557
2765,4,3174
2766,4,3175
2767,4,1853
2768,4,3000
2769,4,2977
2770,4,3006
2771,4,3063
2772,4,3067
2773,4,3308
2774,4,3004
2775,4,1661
2776,4,2362
2777,4,2244
2778,4,3140
2779,4,3273
2780,4,3071
2781,4,3315
2782,4,1796
2783,4,2413
2784,4,3045
2785,92,2984
2786,4,2290
2787,4,2356
2788,4,2993
2789,4,2971
2790,4,3017
2791,4,3288
2792,4,3190
2793,4,3061
2794,4,3052
2795,4,3068
2796,4,3294
2797,4,3073
2798,94,2355
2799,94,3033
2800,94,3034
2801,94,3035
2802,94,3038
2803,94,3146
2804,94,3156
2805,94,3167
2806,94,3168
2807,94,3170
2808,94,3175
2809,94,3177
2810,94,3178
2811,94,3258
2812,87,1425
2813,87,1417
2814,87,1411
2815,87,1212
2816,87,1211
2817,87,1210
2818,87,1209
2819,87,1207
2820,87,1205
2821,87,531
2822,87,532
2823,87,533
2824,87,539
2825,87,545
2826,87,548
2827,87,551
2828,87,552
2829,87,554
2830,87,560
2831,87,952
2832,87,953
2833,87,958
2834,87,961
2835,87,964
2836,87,966
2837,87,968
2838,87,1099
2839,87,1103
2840,87,1105
2841,87,1107
2842,87,1110
2843,87,1111
2844,87,1112
2845,87,1115
2846,87,1116
2847,87,1117
2848,87,1119
2849,87,1122
2850,87,1307
2851,87,1309
2852,87,1310
2853,87,1314
2854,87,1321
2855,87,1452
2856,87,1455
2857,87,901
2858,87,902
2859,87,903
2860,87,904
2861,87,908
2862,87,905
2863,87,909
2864,87,911
2865,87,912
2866,87,915
2867,87,917
2868,87,925
2869,87,929
2870,87,932
2871,87,933
2872,87,934
2873,87,935
2874,87,939
2875,87,940
2876,87,943
2877,87,944
2878,87,945
2879,87,946
2880,87,1081
2881,87,1086
2882,87,1090
2883,87,1095
2884,87,1195
2885,87,1194
2886,87,1200
2887,87,1201
2888,87,1203
2889,87,1204
2890,87,1245
2891,87,1247
2892,87,1248
2893,87,1253
2894,87,1257
2895,87,1259
2896,87,1263
2897,87,1264
2898,87,1273
2899,87,1274
2900,87,1278
2901,87,1283
2902,87,1284
2903,87,1285
2904,87,1286
2905,87,1289
2906,87,1291
2907,87,1293
2908,87,1294
2909,87,1297
2910,87,1415
2911,87,1416
2912,87,1422
2913,87,1424
2914,87,1429
2915,87,1432
2916,87,1433
2917,87,1437
2918,87,1439
2919,87,1440
2920,87,1445
2921,87,476
2922,87,484
2923,87,489
2924,87,490
2925,87,494
2926,87,496
2927,87,497
2928,87,500
2929,87,501
2930,87,503
2931,87,505
2932,87,507
2933,87,508
2934,87,514
2935,87,516
2936,87,520
2937,87,523
2938,87,525
2939,87,524
2940,87,464
2941,87,458
2942,87,449
2943,87,1251
2944,87,1282
2945,87,1300
2946,87,1088
2947,87,924
2948,87,923
2949,87,434
2950,87,425
2951,87,415
2952,87,559
2953,87,568
2954,87,948
2955,87,949
2956,87,955
2957,87,967
2958,87,1100
2959,87,1308
2960,87,1312
2961,87,931
2983,272,74
2984,272,73
2985,272,67
2986,274,9
2987,274,17
2988,274,27
2989,274,22
2990,274,11
2991,274,3
2992,274,2
2993,274,32
2994,274,45
2995,274,50
3059,43,5124
3060,43,5128
3061,43,5130
3062,43,5168
3063,43,5169
3064,43,5170
3065,43,5171
3067,43,5227
3068,43,5232
3069,43,5233
3070,43,5234
3072,43,5265
3073,43,5266
3074,43,5269
3075,43,5291
3076,43,5296
3077,43,5298
3078,43,5305
3079,43,5342
3080,43,5344
3081,43,5345
3082,43,5347
3083,43,5348
3084,43,5349
3085,43,5350
3086,275,327
3087,275,365
3088,275,383
3089,275,410
3090,275,412
3091,275,414
3092,275,415
3093,275,419
3094,275,420
3095,275,421
3096,275,427
3097,275,436
3098,275,438
3099,275,440
3100,275,441
3101,275,443
3102,275,448
3103,275,453
3104,275,454
3105,275,459
3106,275,461
3107,275,462
3108,275,463
3109,275,464
3110,275,465
3111,275,471
3112,275,476
3113,275,489
3114,275,495
3115,275,496
3116,275,498
3117,275,499
3118,275,500
3119,275,501
3120,275,503
3121,275,504
3122,275,505
3123,275,506
3124,275,507
3125,275,509
3126,275,510
3127,275,511
3128,275,513
3129,275,514
3130,275,515
3131,275,518
3132,275,519
3133,275,520
3134,275,523
3135,275,524
3136,275,525
3137,275,911
3138,275,912
3139,275,929
3140,275,928
3141,275,930
3142,275,932
3143,275,933
3144,275,935
3145,275,936
3146,275,939
3147,275,943
3148,275,944
3150,275,945
3151,275,947
3152,275,1093
3153,275,1095
3154,275,1096
3155,275,1097
3156,275,1098
3157,275,1194
3158,275,1204
3159,275,1205
3160,275,1207
3161,275,1208
3162,275,1247
3163,275,1248
3164,275,1252
3165,275,1264
3166,275,1267
3167,275,1268
3168,275,1270
3169,275,1275
3170,275,1281
3171,275,1286
3172,275,1290
3173,275,1294
3174,275,1297
3175,275,1298
3176,275,1302
3177,275,1303
3178,275,1415
3179,275,1416
3180,275,1417
3181,275,1422
3182,275,1424
3183,275,1425
3184,279,5128
3185,275,1438
3186,275,1439
3187,275,1440
3189,275,1441
3190,279,5168
3192,279,5170
3193,279,5171
3195,279,5227
3198,279,5233
3199,279,5234
3201,22,5128
3203,22,5168
3205,22,5170
3206,279,5291
3207,22,5173
3208,22,5207
3209,279,5293
3210,279,5296
3211,279,5339
3212,279,5341
3213,279,5342
3214,279,5343
3215,279,5344
3216,279,5345
3219,279,5349
3220,279,5350
3221,279,5265
3222,279,5271
3223,279,5564
3224,279,5565
3225,279,5567
3226,279,5570
3227,279,5574
3229,279,5576
3230,279,5581
3231,279,5582
3233,279,5620
3234,279,5622
3236,279,5659
3237,279,5661
3238,279,5662
3242,279,5726
3243,279,5727
3246,279,5732
3247,279,5734
3255,279,5421
3256,279,5422
3257,279,5459
3258,279,5461
3259,279,5485
3260,279,5486
3261,279,5491
3262,279,5494
3264,279,5771
3267,279,5529
3269,279,5796
3270,279,5797
3271,279,5799
3273,279,5805
3274,279,5853
3276,279,5880
3277,279,5143
3278,279,5144
3279,279,5176
3280,279,5184
3281,279,5185
3282,279,5189
3283,279,5211
3285,279,5240
3286,279,5245
3287,279,5248
3288,279,5315
3289,279,5314
3290,279,5358
3291,279,5586
3292,279,5587
3293,279,5588
3294,279,5590
3295,279,5631
3296,279,5633
3297,279,5637
3298,279,5710
3299,279,5436
3300,279,5507
3301,279,5806
3302,279,5860
3303,279,5865
3304,22,5564
3305,22,5565
3306,22,5567
3307,22,5568
3308,22,5569
3309,22,5612
3310,22,5613
3311,22,5615
3312,22,5616
3313,22,5617
3314,22,5618
3315,22,5619
3316,22,5620
3317,22,5622
3318,22,5627
3319,22,5661
3320,22,5662
3321,22,5667
3322,22,5668
3323,22,5669
3324,22,5694
3325,22,5695
3326,22,5700
3327,22,5701
3328,22,5727
3329,22,5728
3330,22,5730
3331,22,5731
3332,22,5737
3333,22,5738
3334,22,5373
3335,22,5375
3336,22,5377
3337,22,5380
3338,22,5382
3339,22,5384
3340,22,5386
3341,1,5158
3342,1,5210
3343,1,5232
3344,1,5233
3345,1,5239
3346,1,5269
3347,1,5271
3348,1,5291
3349,1,5339
3350,1,5348
3351,278,358
3352,278,362
3353,278,363
3354,278,365
3356,278,376
3359,278,380
3360,278,384
3361,22,5224
3362,22,5227
3363,22,5228
3364,22,5231
3365,22,5232
3366,278,388
3367,278,390
3368,22,5233
3369,278,399
3370,278,402
3371,22,5237
3372,278,407
3373,278,412
3374,278,415
3375,278,417
3376,278,420
3377,22,5265
3378,22,5266
3379,278,429
3380,22,5267
3381,278,430
3382,22,5271
3383,22,5272
3384,278,434
3385,278,445
3386,278,446
3387,22,5290
3388,278,448
3389,22,5291
3390,22,5296
3391,22,5302
3392,22,5411
3393,22,5414
3394,22,5418
3395,22,5421
3396,22,5422
3397,22,5426
3398,22,5461
3399,22,5463
3400,22,5466
3401,22,5467
3402,22,5468
3403,22,5485
3404,22,5487
3405,22,5488
3406,22,5501
3407,22,5771
3408,22,5772
3409,22,5775
3410,22,5776
3411,22,5777
3412,22,5530
3413,22,5535
3414,22,5538
3415,22,5539
3416,22,5796
3417,22,5797
3418,22,5799
3419,22,5800
3420,22,5802
3421,22,5848
3422,278,449
3423,278,452
3424,278,464
3425,278,470
3426,278,469
3427,278,473
3428,278,485
3429,278,482
3430,278,476
3431,278,490
3432,278,499
3433,278,506
3434,278,509
3435,278,512
3436,278,515
3437,278,517
3438,278,899
3439,278,902
3440,278,911
3441,278,912
3442,278,916
3443,278,917
3444,278,918
3445,278,919
3446,278,931
3447,278,932
3448,278,934
3449,278,936
3450,278,938
3451,278,939
3452,278,943
3453,278,945
3454,278,947
3455,278,1197
3456,278,1199
3457,278,1247
3458,278,1205
3459,278,1203
3460,278,1263
3461,278,1264
3462,278,1271
3463,278,1279
3464,278,1283
3465,278,1285
3466,278,1290
3467,278,1294
3468,278,1302
3469,278,1303
3470,278,1411
3471,278,1416
3472,278,1422
3473,278,1425
3474,278,1431
3475,278,1435
3476,278,1438
3477,278,1440
3478,278,933
3479,278,935
3480,278,941
3481,278,1090
3482,275,361
3483,275,405
3484,275,416
3485,275,482
3486,285,365
3487,285,376
3488,285,377
3489,285,392
3490,285,401
3491,285,402
3492,285,404
3493,285,410
3494,285,417
3495,285,420
3496,285,429
3497,285,440
3498,285,441
3499,285,442
3500,285,448
3501,285,449
3502,285,909
3503,285,912
3504,285,919
3505,20,6100
3506,20,6146
3507,20,6178
3508,22,5951
3509,22,5902
3510,22,5903
3511,22,5906
3512,22,5963
3513,22,5934
3514,22,5943
3515,22,5954
3516,22,5905